Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
06:32.5     	22.64 	56.2    	23.37
06:33.4     	22.64 	56.7    	23.37
06:34.3     	22.71 	56.7    	23.38
06:35.2     	22.75 	55.6    	23.39
06:36.0     	22.81 	54.5    	23.40
06:37.0     	22.81 	54.9    	23.41
06:37.9     	22.83 	55.6    	23.42
06:38.7     	22.78 	55.4    	23.42
06:39.7     	22.71 	53.7    	23.43
06:40.6     	22.63 	53.8    	23.44
06:41.5     	22.57 	55.0    	23.44
06:42.4     	22.52 	55.5    	23.44
06:43.3     	22.51 	58.7    	23.45
06:44.1     	22.49 	55.9    	23.45
06:45.0     	22.45 	54.2    	23.46
06:45.9     	22.41 	54.4    	23.47
06:46.8     	22.38 	54.2    	23.47
06:47.7     	22.35 	53.9    	23.47
06:48.6     	22.33 	53.8    	23.48
06:49.6     	22.33 	53.7    	23.48
06:50.5     	22.32 	53.3    	23.49
06:51.4     	22.30 	53.1    	23.50
06:52.2     	22.29 	52.9    	23.50
06:53.1     	22.28 	53.0    	23.51
06:54.0     	22.27 	52.8    	23.52
06:54.9     	22.28 	53.0    	23.52
06:55.8     	22.32 	54.9    	23.53
06:56.7     	22.34 	53.9    	23.54
06:57.5     	22.32 	53.0    	23.54
06:58.5     	22.29 	52.8    	23.55
06:59.4     	22.28 	54.1    	23.55
07:00.3     	22.39 	54.8    	23.56
07:01.2     	22.44 	54.3    	23.57
07:02.1     	22.47 	54.3    	23.57
07:02.9     	22.51 	57.1    	23.58
07:03.8     	22.56 	57.3    	23.58
07:04.8     	22.51 	53.7    	23.59
07:05.6     	22.45 	53.1    	23.59
07:06.5     	22.45 	53.0    	23.59
07:07.4     	22.44 	54.9    	23.59
07:08.3     	22.48 	56.0    	23.60
07:09.3     	22.44 	52.9    	23.59
07:10.2     	22.39 	52.5    	23.59
07:11.0     	22.34 	52.5    	23.60
07:11.9     	22.31 	52.7    	23.60
07:12.8     	22.28 	52.7    	23.60
07:13.7     	22.25 	53.3    	23.60
07:14.6     	22.25 	53.8    	23.60
07:15.5     	22.28 	55.4    	23.61
07:16.4     	22.33 	56.1    	23.61
07:17.3     	22.51 	56.5    	23.62
07:18.2     	22.67 	57.6    	23.62
07:19.0     	22.69 	53.3    	23.63
07:20.0     	22.61 	52.1    	23.63
07:20.9     	22.55 	52.4    	23.63
07:21.8     	22.49 	52.9    	23.62
07:22.7     	22.51 	53.8    	23.62
07:23.6     	22.53 	52.9    	23.62
07:24.4     	22.49 	53.1    	23.62
07:25.3     	22.47 	53.7    	23.62
07:26.2     	22.50 	55.5    	23.62
07:27.1     	22.65 	55.8    	23.63
07:28.1     	22.77 	56.2    	23.64
07:29.0     	22.84 	56.3    	23.64
07:29.9     	23.00 	56.3    	23.65
07:30.8     	23.02 	56.3    	23.66
07:31.7     	23.08 	56.4    	23.67
07:32.5     	23.20 	57.1    	23.68
07:33.4     	23.26 	57.1    	23.70
07:34.3     	23.31 	56.5    	23.71
07:35.2     	23.26 	56.1    	23.72
07:36.1     	23.21 	56.5    	23.73
07:37.0     	23.20 	56.2    	23.74
07:37.9     	23.06 	53.6    	23.75
07:38.8     	23.06 	53.2    	23.75
07:39.7     	22.99 	51.8    	23.75
07:40.6     	22.87 	51.6    	23.76
07:41.5     	22.76 	51.6    	23.76
07:42.4     	22.72 	52.4    	23.76
07:43.3     	22.74 	52.5    	23.77
07:44.2     	22.65 	53.5    	23.77
07:45.1     	22.67 	54.4    	23.77
07:45.9     	22.71 	54.3    	23.78
07:46.9     	22.71 	54.5    	23.78
07:47.8     	22.74 	54.2    	23.78
07:48.7     	22.81 	53.8    	23.78
07:49.6     	22.94 	53.3    	23.79
07:50.5     	22.87 	53.0    	23.79
07:51.6     	22.80 	52.3    	23.79
07:52.2     	22.77 	52.3    	23.80
07:53.1     	22.74 	52.0    	23.79
07:54.0     	22.74 	52.1    	23.79
07:54.9     	22.68 	52.5    	23.79
07:55.9     	22.64 	53.4    	23.79
07:56.7     	22.66 	53.1    	23.79
07:57.6     	22.65 	53.4    	23.78
07:58.5     	22.67 	55.5    	23.78
07:59.4     	22.72 	54.9    	23.77
08:00.3     	22.80 	55.7    	23.78
08:01.2     	22.84 	56.2    	23.78
08:02.1     	22.89 	57.9    	23.78
08:03.0     	22.95 	58.9    	23.79
08:03.9     	23.02 	58.8    	23.79
08:04.7     	23.04 	56.4    	23.80
08:05.6     	23.05 	55.4    	23.81
08:06.6     	23.04 	55.7    	23.81
08:07.5     	23.06 	55.4    	23.82
08:08.4     	23.07 	54.3    	23.82
08:09.3     	23.03 	53.8    	23.82
08:10.2     	23.00 	54.0    	23.83
08:11.1     	23.02 	53.2    	23.83
08:12.0     	22.93 	52.6    	23.83
08:12.8     	22.91 	52.8    	23.84
08:13.7     	22.83 	53.0    	23.84
08:14.6     	22.83 	53.8    	23.84
08:15.5     	22.89 	53.9    	23.85
08:16.4     	22.92 	53.7    	23.85
08:17.6     	22.95 	53.4    	23.85
08:17.8     	22.95 	53.4    	23.85
08:18.2     	22.87 	52.3    	23.85
08:19.1     	22.74 	51.9    	23.85
08:20.0     	22.68 	53.1    	23.85
08:20.9     	22.63 	53.7    	23.85
08:21.8     	22.63 	53.3    	23.84
08:22.7     	22.67 	53.6    	23.84
08:23.6     	22.55 	53.2    	23.83
08:24.5     	22.50 	53.2    	23.82
08:25.4     	22.43 	53.4    	23.81
08:26.2     	22.36 	53.3    	23.80
08:27.2     	22.41 	53.8    	23.79
08:28.1     	22.43 	54.1    	23.78
