Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
2892      	116.0   	-58.2   	11    	12.4    	259   	12.2      	2.3       	15880  	15842     	-113.313246  	47.009902    	-73.5   	-58.2     	42.75    	2535.88  	4.6     	14.9         	072        	55825    	0.187947
2893      	115.9   	-58.2   	11    	12.5    	259   	12.3      	2.4       	15884  	15847     	-113.313075  	47.009928    	-73.6   	-58.2     	42.73    	2536.58  	4.6     	14.9         	072        	55839    	0.187858
2894      	115.8   	-58.3   	11    	12.6    	259   	12.4      	2.5       	15889  	15851     	-113.312903  	47.009953    	-73.7   	-58.3     	42.70    	2537.29  	4.6     	14.9         	072        	55854    	0.187770
2895      	115.7   	-58.3   	11    	12.7    	258   	12.4      	2.6       	15894  	15856     	-113.312731  	47.009979    	-73.7   	-58.3     	42.68    	2537.99  	4.6     	14.9         	072        	55868    	0.187681
2896      	115.6   	-58.4   	11    	12.8    	258   	12.5      	2.6       	15898  	15861     	-113.312560  	47.010005    	-73.8   	-58.4     	42.66    	2538.71  	4.6     	14.9         	072        	55882    	0.187593
2897      	115.5   	-58.4   	11    	12.9    	258   	12.6      	2.7       	15903  	15865     	-113.312388  	47.010031    	-73.9   	-58.4     	42.64    	2539.41  	4.6     	14.9         	072        	55896    	0.187504
2898      	115.5   	-58.5   	11    	13.0    	258   	12.7      	2.8       	15908  	15870     	-113.312217  	47.010056    	-73.9   	-58.5     	42.62    	2540.13  	4.6     	14.9         	072        	55910    	0.187416
2899      	115.4   	-58.6   	11    	13.1    	257   	12.8      	2.9       	15912  	15875     	-113.312045  	47.010082    	-74.0   	-58.6     	42.60    	2540.83  	4.6     	14.9         	072        	55924    	0.187327
2900      	115.3   	-58.6   	11    	13.2    	257   	12.9      	2.9       	15917  	15879     	-113.311873  	47.010108    	-74.0   	-58.6     	42.58    	2541.53  	4.6     	14.9         	072        	55938    	0.187239
2901      	115.2   	-58.7   	11    	13.3    	257   	13.0      	3.0       	15922  	15884     	-113.311702  	47.010134    	-74.1   	-58.7     	42.56    	2542.25  	4.6     	14.9         	072        	55952    	0.187150
2902      	115.1   	-58.7   	11    	13.4    	257   	13.0      	3.1       	15926  	15888     	-113.311530  	47.010159    	-74.2   	-58.7     	42.54    	2542.95  	4.6     	14.9         	072        	55966    	0.187062
2903      	115.0   	-58.8   	11    	13.5    	256   	13.1      	3.2       	15931  	15893     	-113.311359  	47.010185    	-74.2   	-58.8     	42.52    	2543.67  	4.6     	14.9         	072        	55980    	0.186973
2904      	114.9   	-58.8   	11    	13.6    	256   	13.2      	3.2       	15936  	15898     	-113.311187  	47.010211    	-74.3   	-58.8     	42.50    	2544.37  	4.6     	14.9         	072        	55994    	0.186885
2905      	114.9   	-58.9   	11    	13.7    	256   	13.3      	3.3       	15940  	15902     	-113.311015  	47.010236    	-74.3   	-58.9     	42.48    	2545.09  	4.6     	14.9         	072        	56009    	0.186797
2906      	114.8   	-59.0   	11    	13.8    	256   	13.4      	3.4       	15945  	15907     	-113.310844  	47.010262    	-74.4   	-59.0     	42.46    	2545.79  	4.6     	14.9         	072        	56023    	0.186705
2907      	114.7   	-59.0   	11    	13.9    	256   	13.5      	3.5       	15950  	15912     	-113.310672  	47.010288    	-74.4   	-59.0     	42.43    	2546.50  	4.6     	14.9         	072        	56037    	0.186588
2908      	114.6   	-59.0   	11    	14.0    	255   	13.5      	3.5       	15954  	15916     	-113.310501  	47.010314    	-74.4   	-59.0     	42.40    	2547.20  	4.6     	14.9         	072        	56051    	0.186470
2909      	114.5   	-59.0   	11    	14.1    	255   	13.6      	3.6       	15959  	15921     	-113.310329  	47.010339    	-74.4   	-59.0     	42.38    	2547.91  	4.6     	14.9         	072        	56065    	0.186352
2910      	114.4   	-59.0   	11    	14.2    	255   	13.7      	3.7       	15963  	15925     	-113.310157  	47.010365    	-74.5   	-59.0     	42.35    	2548.60  	4.6     	14.9         	072        	56079    	0.186235
2911      	114.4   	-59.1   	11    	14.2    	255   	13.7      	3.6       	15968  	15930     	-113.309986  	47.010391    	-74.5   	-59.1     	42.32    	2549.32  	4.6     	14.9         	072        	56093    	0.186117
2912      	114.3   	-59.1   	11    	14.2    	255   	13.7      	3.6       	15973  	15935     	-113.309814  	47.010417    	-74.5   	-59.1     	42.30    	2550.01  	4.6     	14.9         	072        	56107    	0.186000
2913      	114.2   	-59.1   	11    	14.2    	256   	13.8      	3.5       	15977  	15939     	-113.309643  	47.010442    	-74.5   	-59.1     	42.27    	2550.72  	4.6     	14.9         	072        	56121    	0.185883
2914      	114.1   	-59.1   	11    	14.2    	256   	13.8      	3.5       	15982  	15944     	-113.309471  	47.010468    	-74.6   	-59.1     	42.24    	2551.42  	4.6     	14.9         	072        	56135    	0.185765
2915      	114.0   	-59.2   	11    	14.2    	256   	13.8      	3.4       	15987  	15949     	-113.309299  	47.010494    	-74.6   	-59.2     	42.22    	2552.13  	4.6     	14.9         	072        	56149    	0.185648
2916      	113.9   	-59.2   	11    	14.3    	256   	13.9      	3.4       	15991  	15953     	-113.309128  	47.010520    	-74.6   	-59.2     	42.19    	2552.82  	4.6     	14.9         	072        	56163    	0.185531
2917      	113.9   	-59.2   	11    	14.3    	257   	13.9      	3.3       	15996  	15957     	-113.308946  	47.010540    	-74.7   	-59.2     	42.16    	2553.47  	4.2     	14.9         	072        	56178    	0.185428
2918      	113.8   	-59.2   	11    	14.3    	257   	13.9      	3.2       	16000  	15962     	-113.308751  	47.010554    	-74.7   	-59.2     	42.14    	2554.09  	4.2     	14.9         	072        	56193    	0.185325
2919      	113.7   	-59.2   	11    	14.3    	257   	13.9      	3.2       	16004  	15966     	-113.308557  	47.010569    	-74.7   	-59.2     	42.11    	2554.73  	4.2     	14.9         	072        	56208    	0.185215
2920      	113.6   	-59.2   	11    	14.3    	257   	14.0      	3.1       	16008  	15970     	-113.308363  	47.010583    	-74.7   	-59.2     	42.08    	2555.33  	4.2     	14.9         	072        	56224    	0.185064
2921      	113.6   	-59.2   	11    	14.4    	258   	14.1      	3.1       	16012  	15974     	-113.308168  	47.010597    	-74.7   	-59.2     	42.04    	2555.96  	4.2     	14.9         	072        	56239    	0.184914
2922      	113.5   	-59.1   	11    	14.4    	258   	14.1      	3.0       	16016  	15978     	-113.307974  	47.010612    	-74.7   	-59.1     	42.01    	2556.58  	4.2     	14.9         	072        	56254    	0.184763
2923      	113.4   	-59.1   	11    	14.4    	258   	14.1      	3.0       	16021  	15982     	-113.307779  	47.010626    	-74.7   	-59.1     	41.97    	2557.19  	4.2     	14.9         	072        	56269    	0.184613
2924      	113.3   	-59.1   	10    	14.4    	258   	14.1      	2.9       	16025  	15986     	-113.307585  	47.010640    	-74.6   	-59.1     	41.94    	2557.81  	4.2     	14.9         	072        	56284    	0.184464
2925      	113.3   	-59.1   	10    	14.4    	259   	14.1      	2.9       	16029  	15991     	-113.307390  	47.010655    	-74.6   	-59.0     	41.90    	2558.42  	4.2     	14.9         	072        	56299    	0.184314
2926      	113.2   	-59.0   	10    	14.5    	259   	14.2      	2.8       	16033  	15995     	-113.307196  	47.010669    	-74.6   	-59.0     	41.87    	2559.05  	4.2     	14.9         	072        	56315    	0.184164
2927      	113.1   	-59.0   	10    	14.5    	259   	14.2      	2.8       	16037  	15999     	-113.307002  	47.010683    	-74.6   	-59.0     	41.83    	2559.66  	4.2     	14.9         	072        	56330    	0.184015
2928      	113.0   	-59.0   	10    	14.5    	259   	14.2      	2.7       	16041  	16003     	-113.306807  	47.010698    	-74.6   	-59.0     	41.79    	2560.28  	4.2     	14.9         	072        	56345    	0.183866
2929      	113.0   	-58.9   	10    	14.5    	260   	14.3      	2.6       	16046  	16007     	-113.306613  	47.010712    	-74.6   	-58.9     	41.76    	2560.90  	4.2     	14.9         	072        	56360    	0.183717
2930      	112.9   	-58.9   	10    	14.6    	260   	14.4      	2.6       	16050  	16011     	-113.306418  	47.010726    	-74.6   	-58.9     	41.72    	2561.51  	4.2     	14.9         	072        	56375    	0.183568
2931      	112.8   	-58.9   	10    	14.5    	260   	14.3      	2.5       	16054  	16015     	-113.306224  	47.010741    	-74.6   	-58.9     	41.68    	2562.13  	4.2     	14.9         	072        	56391    	0.183419
2932      	112.7   	-58.8   	10    	14.5    	260   	14.3      	2.4       	16058  	16020     	-113.306029  	47.010755    	-74.6   	-58.8     	41.65    	2562.74  	4.2     	14.9         	072        	56406    	0.183270
2933      	112.7   	-58.8   	10    	14.5    	261   	14.3      	2.3       	16062  	16024     	-113.305835  	47.010769    	-74.6   	-58.8     	41.61    	2563.36  	4.2     	14.9         	072        	56421    	0.183122
2934      	112.6   	-58.8   	10    	14.5    	261   	14.3      	2.2       	16066  	16028     	-113.305641  	47.010784    	-74.6   	-58.8     	41.58    	2563.99  	4.2     	14.9         	072        	56436    	0.182976
2935      	112.5   	-58.8   	10    	14.5    	261   	14.3      	2.1       	16070  	16032     	-113.305446  	47.010798    	-74.6   	-58.8     	41.54    	2564.60  	4.2     	14.9         	072        	56451    	0.182846
2936      	112.4   	-58.7   	10    	14.5    	262   	14.4      	2.1       	16075  	16036     	-113.305252  	47.010812    	-74.6   	-58.7     	41.51    	2565.22  	4.2     	14.9         	072        	56466    	0.182715
2937      	112.4   	-58.7   	10    	14.5    	262   	14.4      	2.0       	16079  	16040     	-113.305057  	47.010827    	-74.6   	-58.7     	41.48    	2565.84  	4.2     	14.9         	072        	56482    	0.182585
2938      	112.3   	-58.7   	10    	14.5    	263   	14.4      	1.9       	16083  	16044     	-113.304863  	47.010841    	-74.6   	-58.7     	41.45    	2566.46  	4.2     	14.9         	072        	56497    	0.182455
2939      	112.2   	-58.7   	10    	14.5    	263   	14.4      	1.8       	16087  	16048     	-113.304668  	47.010855    	-74.6   	-58.7     	41.42    	2567.08  	4.2     	14.9         	072        	56512    	0.182325
2940      	112.1   	-58.7   	10    	14.4    	263   	14.3      	1.7       	16091  	16053     	-113.304474  	47.010870    	-74.6   	-58.7     	41.38    	2567.70  	4.2     	14.9         	072        	56527    	0.182195
2941      	112.1   	-58.7   	10    	14.4    	264   	14.3      	1.6       	16095  	16057     	-113.304280  	47.010884    	-74.7   	-58.7     	41.35    	2568.33  	4.2     	14.9         	072        	56542    	0.182065
2942      	112.0   	-58.7   	10    	14.4    	264   	14.3      	1.5       	16100  	16061     	-113.304085  	47.010898    	-74.7   	-58.7     	41.32    	2568.94  	4.2     	14.9         	072        	56558    	0.181935
2943      	111.9   	-58.7   	10    	14.4    	264   	14.3      	1.4       	16104  	16065     	-113.303891  	47.010912    	-74.7   	-58.7     	41.29    	2569.57  	4.2     	14.9         	072        	56573    	0.181806
2944      	111.8   	-58.6   	10    	14.4    	265   	14.3      	1.3       	16108  	16069     	-113.303696  	47.010927    	-74.7   	-58.6     	41.26    	2570.18  	4.2     	14.9         	072        	56588    	0.181676
2945      	111.8   	-58.6   	10    	14.4    	265   	14.3      	1.3       	16112  	16073     	-113.303502  	47.010941    	-74.7   	-58.6     	41.23    	2570.81  	4.2     	14.9         	072        	56603    	0.181547
2946      	111.7   	-58.6   	10    	14.4    	265   	14.4      	1.2       	16116  	16077     	-113.303310  	47.010955    	-74.7   	-58.6     	41.20    	2571.44  	4.2     	14.9         	072        	56618    	0.181417
2947      	111.6   	-58.6   	10    	14.4    	266   	14.4      	1.1       	16120  	16082     	-113.303132  	47.010966    	-74.7   	-58.6     	41.17    	2572.07  	4.3     	14.9         	072        	56632    	0.181284
2948      	111.5   	-58.6   	10    	14.4    	266   	14.4      	1.0       	16125  	16086     	-113.302955  	47.010977    	-74.7   	-58.6     	41.13    	2572.71  	4.3     	14.9         	072        	56646    	0.181143
2949      	111.5   	-58.6   	10    	14.4    	266   	14.4      	0.9       	16129  	16090     	-113.302778  	47.010988    	-74.7   	-58.6     	41.10    	2573.35  	4.3     	14.9         	072        	56660    	0.181001
2950      	111.4   	-58.5   	10    	14.4    	267   	14.4      	0.8       	16133  	16094     	-113.302600  	47.010998    	-74.7   	-58.5     	41.07    	2573.99  	4.3     	14.9         	072        	56674    	0.180860
2951      	111.3   	-58.5   	10    	14.4    	267   	14.4      	0.8       	16138  	16099     	-113.302423  	47.011009    	-74.7   	-58.5     	41.03    	2574.62  	4.3     	14.9         	072        	56688    	0.180719
2952      	111.2   	-58.5   	10    	14.4    	266   	14.4      	0.9       	16142  	16103     	-113.302245  	47.011020    	-74.7   	-58.5     	41.00    	2575.26  	4.3     	14.9         	072        	56702    	0.180578
2953      	111.2   	-58.5   	10    	14.4    	266   	14.4      	0.9       	16146  	16107     	-113.302068  	47.011031    	-74.7   	-58.5     	40.96    	2575.90  	4.3     	14.9         	072        	56716    	0.180438
2954      	111.1   	-58.5   	999999	14.4    	266   	14.4      	1.0       	16150  	16112     	-113.301891  	47.011042    	999999.0	999999.0  	999999.00	999999.00	4.3     	14.9         	072        	56729    	0.180297
2955      	111.0   	-58.4   	999999	14.4    	266   	14.4      	1.0       	16155  	16116     	-113.301713  	47.011053    	999999.0	999999.0  	999999.00	999999.00	4.3     	14.9         	072        	56743    	0.180156
2956      	110.9   	-58.4   	999999	14.4    	266   	14.4      	1.0       	16159  	16120     	-113.301536  	47.011064    	999999.0	999999.0  	999999.00	999999.00	4.3     	14.9         	072        	56757    	0.180016
