Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
141       	826.0   	10.8    	68    	3.8     	212   	2.0       	3.2       	1765   	1765      	-113.984671  	46.860614    	5.2     	12.0      	228.86   	505.97   	5.6     	82.9         	012        	794      	1.013463
142       	825.4   	10.8    	68    	3.8     	212   	2.0       	3.2       	1771   	1770      	-113.984634  	46.860641    	5.2     	12.0      	228.72   	506.70   	5.6     	82.7         	013        	800      	1.012814
143       	824.9   	10.8    	68    	3.8     	213   	2.1       	3.2       	1776   	1776      	-113.984597  	46.860668    	5.2     	12.0      	228.57   	507.43   	5.6     	82.5         	014        	806      	1.012165
144       	824.3   	10.8    	68    	3.9     	214   	2.2       	3.2       	1782   	1782      	-113.984560  	46.860695    	5.1     	11.9      	228.42   	508.17   	5.6     	82.3         	015        	812      	1.011517
145       	823.8   	10.8    	68    	3.9     	215   	2.2       	3.2       	1787   	1787      	-113.984523  	46.860722    	5.1     	11.9      	228.28   	508.90   	5.6     	82.1         	016        	818      	1.010874
146       	823.2   	10.7    	68    	4.0     	215   	2.3       	3.3       	1793   	1793      	-113.984486  	46.860749    	5.1     	11.9      	228.16   	509.64   	5.6     	81.9         	017        	824      	1.010338
147       	822.6   	10.7    	68    	4.0     	216   	2.4       	3.2       	1799   	1798      	-113.984449  	46.860776    	5.0     	11.8      	228.04   	510.40   	5.6     	81.7         	018        	830      	1.009801
148       	822.1   	10.7    	68    	4.0     	217   	2.4       	3.2       	1804   	1804      	-113.984412  	46.860803    	5.0     	11.8      	227.92   	511.16   	5.6     	81.5         	019        	836      	1.009266
149       	821.5   	10.6    	68    	4.1     	217   	2.5       	3.3       	1810   	1809      	-113.984375  	46.860830    	4.9     	11.8      	227.80   	511.92   	5.6     	81.3         	019        	842      	1.008730
150       	821.0   	10.6    	68    	4.1     	218   	2.5       	3.2       	1815   	1815      	-113.984338  	46.860857    	4.9     	11.7      	227.68   	512.68   	5.6     	81.1         	020        	848      	1.008195
151       	820.4   	10.5    	68    	4.1     	218   	2.5       	3.2       	1821   	1821      	-113.984301  	46.860884    	4.8     	11.7      	227.56   	513.44   	5.6     	80.9         	021        	854      	1.007659
152       	819.9   	10.5    	68    	4.1     	219   	2.6       	3.2       	1827   	1826      	-113.984264  	46.860911    	4.8     	11.6      	227.44   	514.20   	5.6     	80.7         	022        	860      	1.007124
153       	819.3   	10.5    	68    	4.1     	219   	2.6       	3.2       	1832   	1832      	-113.984227  	46.860938    	4.8     	11.6      	227.32   	514.96   	5.6     	80.5         	022        	866      	1.006589
154       	818.8   	10.4    	68    	4.1     	219   	2.6       	3.2       	1838   	1837      	-113.984190  	46.860965    	4.7     	11.5      	227.20   	515.72   	5.6     	80.3         	023        	873      	1.006054
155       	818.2   	10.4    	68    	4.1     	219   	2.6       	3.2       	1843   	1843      	-113.984153  	46.860992    	4.7     	11.5      	227.08   	516.48   	5.6     	80.1         	023        	879      	1.005520
156       	817.7   	10.3    	68    	4.1     	220   	2.6       	3.2       	1849   	1849      	-113.984116  	46.861019    	4.7     	11.5      	226.97   	517.24   	5.6     	80.0         	024        	885      	1.004986
157       	817.1   	10.3    	68    	4.1     	220   	2.6       	3.2       	1855   	1854      	-113.984079  	46.861046    	4.7     	11.4      	226.85   	518.01   	5.6     	79.8         	024        	891      	1.004452
158       	816.6   	10.3    	68    	4.1     	220   	2.6       	3.1       	1860   	1860      	-113.984042  	46.861073    	4.6     	11.4      	226.75   	518.78   	5.6     	79.6         	025        	897      	1.003933
159       	816.1   	10.2    	68    	4.1     	220   	2.6       	3.1       	1866   	1865      	-113.984005  	46.861100    	4.6     	11.3      	226.64   	519.54   	5.6     	79.4         	025        	903      	1.003430
160       	815.5   	10.2    	68    	4.1     	220   	2.7       	3.1       	1871   	1871      	-113.983968  	46.861127    	4.6     	11.3      	226.54   	520.31   	5.6     	79.2         	026        	910      	1.002928
161       	815.0   	10.1    	68    	4.1     	221   	2.7       	3.1       	1877   	1877      	-113.983931  	46.861154    	4.6     	11.2      	226.43   	521.09   	5.6     	79.1         	026        	916      	1.002426
162       	814.4   	10.1    	68    	4.1     	221   	2.7       	3.1       	1882   	1882      	-113.983894  	46.861181    	4.6     	11.2      	226.33   	521.86   	5.6     	78.9         	026        	922      	1.001924
163       	813.9   	10.0    	69    	4.1     	221   	2.7       	3.1       	1888   	1888      	-113.983857  	46.861208    	4.5     	11.1      	226.22   	522.64   	5.6     	78.7         	027        	928      	1.001421
164       	813.3   	10.0    	69    	4.1     	221   	2.7       	3.1       	1894   	1893      	-113.983821  	46.861234    	4.5     	11.1      	226.12   	523.41   	5.6     	78.5         	027        	935      	1.000919
165       	812.8   	9.9     	69    	4.1     	222   	2.7       	3.1       	1899   	1899      	-113.983784  	46.861261    	4.5     	11.0      	226.01   	524.18   	5.6     	78.4         	028        	941      	1.000418
166       	812.2   	9.9     	69    	4.1     	222   	2.7       	3.1       	1905   	1905      	-113.983747  	46.861288    	4.5     	11.0      	225.91   	524.96   	5.6     	78.2         	028        	947      	0.999916
167       	811.7   	9.8     	69    	4.1     	222   	2.7       	3.0       	1910   	1910      	-113.983710  	46.861315    	4.5     	10.9      	225.80   	525.73   	5.6     	78.0         	028        	954      	0.999415
168       	811.1   	9.8     	69    	4.1     	222   	2.8       	3.0       	1916   	1916      	-113.983673  	46.861342    	4.4     	10.9      	225.70   	526.51   	5.6     	77.9         	028        	960      	0.998914
169       	810.6   	9.7     	69    	4.1     	223   	2.8       	3.0       	1922   	1921      	-113.983636  	46.861369    	4.4     	10.8      	225.59   	527.28   	5.6     	77.7         	029        	966      	0.998421
170       	810.1   	9.7     	69    	4.1     	223   	2.8       	3.0       	1927   	1927      	-113.983599  	46.861396    	4.4     	10.8      	225.49   	528.06   	5.6     	77.6         	029        	972      	0.997929
171       	809.5   	9.6     	69    	4.1     	224   	2.8       	2.9       	1933   	1932      	-113.983550  	46.861412    	4.4     	10.7      	225.38   	528.81   	5.5     	77.4         	030        	979      	0.997411
172       	809.0   	9.6     	70    	4.1     	225   	2.9       	2.9       	1938   	1938      	-113.983498  	46.861423    	4.3     	10.7      	225.27   	529.55   	5.5     	77.3         	030        	984      	0.996894
173       	808.4   	9.6     	70    	4.1     	227   	3.0       	2.8       	1944   	1943      	-113.983446  	46.861435    	4.3     	10.7      	225.16   	530.30   	5.5     	77.2         	031        	991      	0.996376
174       	807.9   	9.5     	70    	4.1     	228   	3.0       	2.8       	1949   	1949      	-113.983394  	46.861446    	4.3     	10.6      	225.05   	531.05   	5.5     	77.1         	032        	997      	0.995859
175       	807.4   	9.5     	70    	4.1     	229   	3.1       	2.7       	1955   	1954      	-113.983342  	46.861458    	4.3     	10.6      	224.94   	531.81   	5.5     	77.0         	033        	1003     	0.995346
176       	806.8   	9.4     	70    	4.1     	230   	3.2       	2.6       	1960   	1960      	-113.983290  	46.861469    	4.2     	10.5      	224.83   	532.56   	5.5     	76.9         	033        	1009     	0.994834
177       	806.3   	9.4     	70    	4.1     	232   	3.2       	2.5       	1966   	1965      	-113.983238  	46.861481    	4.2     	10.5      	224.72   	533.30   	5.5     	76.8         	034        	1015     	0.994323
178       	805.8   	9.4     	70    	4.1     	233   	3.3       	2.5       	1971   	1971      	-113.983186  	46.861492    	4.2     	10.5      	224.61   	534.06   	5.5     	76.7         	035        	1021     	0.993811
179       	805.3   	9.3     	70    	4.1     	234   	3.3       	2.4       	1977   	1976      	-113.983133  	46.861503    	4.2     	10.4      	224.50   	534.81   	5.5     	76.6         	035        	1027     	0.993300
180       	804.7   	9.3     	70    	4.0     	236   	3.3       	2.2       	1982   	1982      	-113.983081  	46.861515    	4.2     	10.4      	224.39   	535.57   	5.5     	76.5         	036        	1033     	0.992789
181       	804.2   	9.2     	70    	4.0     	237   	3.4       	2.2       	1987   	1987      	-113.983029  	46.861526    	4.1     	10.3      	224.28   	536.31   	5.5     	76.3         	036        	1039     	0.992278
182       	803.7   	9.2     	70    	4.0     	239   	3.4       	2.1       	1993   	1993      	-113.982977  	46.861538    	4.1     	10.3      	224.18   	537.06   	5.5     	76.2         	037        	1045     	0.991767
183       	803.1   	9.2     	71    	4.0     	240   	3.5       	2.0       	1998   	1998      	-113.982925  	46.861549    	4.1     	10.2      	224.07   	537.82   	5.5     	76.1         	037        	1051     	0.991266
184       	802.6   	9.1     	71    	4.0     	241   	3.5       	1.9       	2004   	2004      	-113.982873  	46.861561    	4.1     	10.2      	223.97   	538.58   	5.5     	76.0         	038        	1058     	0.990779
185       	802.1   	9.1     	71    	4.0     	243   	3.6       	1.8       	2009   	2009      	-113.982821  	46.861572    	4.0     	10.1      	223.86   	539.32   	5.5     	75.9         	038        	1064     	0.990293
186       	801.5   	9.0     	71    	4.0     	244   	3.6       	1.8       	2015   	2014      	-113.982769  	46.861584    	4.0     	10.1      	223.76   	540.08   	5.5     	75.8         	039        	1070     	0.989806
187       	801.0   	9.0     	71    	4.0     	245   	3.6       	1.7       	2020   	2020      	-113.982716  	46.861595    	4.0     	10.0      	223.66   	540.85   	5.5     	75.7         	039        	1076     	0.989320
188       	800.5   	8.9     	71    	4.0     	247   	3.7       	1.6       	2026   	2025      	-113.982664  	46.861607    	4.0     	10.0      	223.56   	541.61   	5.5     	75.6         	040        	1082     	0.988833
189       	800.0   	8.9     	71    	4.0     	248   	3.7       	1.5       	2031   	2031      	-113.982612  	46.861618    	3.9     	9.9       	223.45   	542.37   	5.5     	75.5         	040        	1088     	0.988347
190       	799.4   	8.8     	71    	4.0     	249   	3.7       	1.4       	2037   	2036      	-113.982560  	46.861630    	3.9     	9.9       	223.35   	543.11   	5.5     	75.4         	041        	1095     	0.987861
191       	798.9   	8.8     	71    	4.0     	250   	3.8       	1.4       	2042   	2042      	-113.982508  	46.861641    	3.9     	9.8       	223.25   	543.87   	5.5     	75.3         	041        	1101     	0.987375
192       	798.4   	8.7     	71    	4.1     	251   	3.9       	1.3       	2048   	2047      	-113.982456  	46.861652    	3.9     	9.8       	223.15   	544.63   	5.5     	75.1         	042        	1107     	0.986890
193       	797.8   	8.7     	72    	4.1     	252   	3.9       	1.3       	2053   	2053      	-113.982404  	46.861664    	3.8     	9.7       	223.04   	545.40   	5.5     	75.0         	042        	1113     	0.986404
194       	797.3   	8.6     	72    	4.1     	253   	3.9       	1.2       	2059   	2058      	-113.982352  	46.861675    	3.8     	9.7       	222.94   	546.14   	5.5     	74.9         	043        	1119     	0.985919
195       	796.8   	8.6     	72    	4.2     	254   	4.0       	1.2       	2064   	2064      	-113.982299  	46.861687    	3.8     	9.7       	222.84   	546.90   	5.5     	74.8         	043        	1126     	0.985433
196       	796.3   	8.5     	72    	4.2     	254   	4.0       	1.1       	2070   	2069      	-113.982247  	46.861698    	3.8     	9.6       	222.74   	547.66   	5.5     	74.7         	043        	1132     	0.984947
197       	795.7   	8.5     	72    	4.2     	255   	4.1       	1.1       	2075   	2075      	-113.982195  	46.861710    	3.7     	9.6       	222.63   	548.42   	5.5     	74.6         	044        	1138     	0.984462
198       	795.2   	8.4     	72    	4.3     	256   	4.2       	1.0       	2081   	2080      	-113.982143  	46.861721    	3.7     	9.5       	222.53   	549.17   	5.5     	74.5         	044        	1144     	0.983976
199       	794.7   	8.4     	72    	4.3     	257   	4.2       	1.0       	2086   	2086      	-113.982091  	46.861733    	3.7     	9.5       	222.42   	549.93   	5.5     	74.4         	044        	1151     	0.983468
200       	794.1   	8.3     	72    	4.4     	257   	4.3       	1.0       	2092   	2091      	-113.982039  	46.861744    	3.7     	9.4       	222.32   	550.68   	5.5     	74.3         	045        	1157     	0.982959
201       	793.6   	8.3     	72    	4.4     	258   	4.3       	0.9       	2097   	2097      	-113.981966  	46.861739    	3.6     	9.4       	222.21   	551.49   	5.8     	74.2         	046        	1164     	0.982452
202       	793.0   	8.2     	72    	4.5     	259   	4.4       	0.9       	2103   	2103      	-113.981893  	46.861732    	3.6     	9.3       	222.10   	552.27   	5.8     	74.1         	046        	1170     	0.981944
203       	792.5   	8.2     	73    	4.5     	260   	4.4       	0.8       	2109   	2108      	-113.981820  	46.861726    	3.6     	9.3       	222.00   	553.08   	5.8     	74.0         	047        	1177     	0.981437
204       	791.9   	8.2     	73    	4.5     	260   	4.4       	0.8       	2115   	2114      	-113.981746  	46.861720    	3.5     	9.2       	221.89   	553.87   	5.8     	73.9         	048        	1183     	0.980930
205       	791.4   	8.1     	73    	4.6     	261   	4.5       	0.7       	2120   	2120      	-113.981673  	46.861714    	3.5     	9.2       	221.78   	554.67   	5.8     	73.8         	049        	1190     	0.980411
206       	790.8   	8.1     	73    	4.6     	262   	4.6       	0.7       	2126   	2126      	-113.981600  	46.861707    	3.5     	9.1       	221.67   	555.47   	5.8     	73.7         	049        	1196     	0.979892
207       	790.3   	8.0     	73    	4.7     	262   	4.7       	0.6       	2132   	2131      	-113.981526  	46.861701    	3.5     	9.1       	221.56   	556.25   	5.8     	73.6         	050        	1203     	0.979374
208       	789.7   	8.0     	73    	4.7     	263   	4.7       	0.6       	2138   	2137      	-113.981453  	46.861695    	3.4     	9.0       	221.45   	557.05   	5.8     	73.6         	051        	1209     	0.978854
