Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]    	Lat [°]  	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
2267      	153.3  	-54.1 	21    	12.4    	283   	12.1      	-2.7      	13727  	13699     	-113.575515	46.731640	-65.7   	-54.1     	55.92 	2210.99	4.8     	20.2         	114        	36676    	0.243832
2268      	153.1  	-54.2 	21    	12.4    	282   	12.1      	-2.7      	13731  	13704     	-113.575365	46.731621	-65.8   	-54.2     	55.88 	2211.71	4.8     	20.2         	114        	36688    	0.243668
2269      	153.0  	-54.2 	21    	12.4    	282   	12.1      	-2.6      	13736  	13708     	-113.575215	46.731601	-65.8   	-54.2     	55.84 	2212.42	4.8     	20.2         	114        	36700    	0.243504
2270      	152.9  	-54.2 	21    	12.5    	282   	12.2      	-2.6      	13741  	13713     	-113.575065	46.731582	-65.8   	-54.2     	55.80 	2213.15	4.8     	20.2         	114        	36712    	0.243340
2271      	152.8  	-54.2 	21    	12.4    	282   	12.1      	-2.5      	13746  	13718     	-113.574916	46.731563	-65.9   	-54.2     	55.75 	2213.86	4.8     	20.2         	114        	36725    	0.243176
2272      	152.7  	-54.2 	20    	12.3    	282   	12.1      	-2.5      	13751  	13723     	-113.574766	46.731544	-65.9   	-54.2     	55.71 	2214.57	4.8     	20.2         	114        	36737    	0.243012
2273      	152.6  	-54.2 	20    	12.2    	281   	12.0      	-2.4      	13756  	13728     	-113.574616	46.731524	-66.0   	-54.2     	55.67 	2215.30	4.8     	20.2         	114        	36749    	0.242849
2274      	152.5  	-54.3 	20    	12.1    	281   	11.9      	-2.3      	13760  	13732     	-113.574466	46.731505	-66.0   	-54.3     	55.63 	2216.02	4.8     	20.2         	114        	36762    	0.242685
2275      	152.3  	-54.3 	20    	12.0    	281   	11.8      	-2.3      	13765  	13737     	-113.574316	46.731486	-66.0   	-54.3     	55.59 	2216.74	4.8     	20.2         	114        	36774    	0.242522
2276      	152.2  	-54.3 	20    	11.9    	281   	11.7      	-2.2      	13770  	13742     	-113.574166	46.731467	-66.1   	-54.3     	55.55 	2217.46	4.8     	20.2         	114        	36786    	0.242359
2277      	152.1  	-54.3 	20    	11.8    	280   	11.6      	-2.1      	13775  	13747     	-113.574017	46.731448	-66.1   	-54.3     	55.51 	2218.17	4.8     	20.2         	114        	36799    	0.242201
2278      	152.0  	-54.3 	20    	11.8    	280   	11.6      	-2.1      	13780  	13752     	-113.573867	46.731428	-66.1   	-54.3     	55.47 	2218.90	4.8     	20.2         	114        	36811    	0.242043
2279      	151.9  	-54.4 	20    	11.7    	280   	11.5      	-2.0      	13785  	13757     	-113.573717	46.731409	-66.2   	-54.4     	55.43 	2219.62	4.8     	20.2         	114        	36823    	0.241886
2280      	151.8  	-54.4 	20    	11.6    	280   	11.4      	-1.9      	13789  	13761     	-113.573567	46.731390	-66.2   	-54.4     	55.39 	2220.33	4.8     	20.2         	114        	36835    	0.241728
2281      	151.7  	-54.4 	20    	11.5    	279   	11.3      	-1.9      	13794  	13766     	-113.573417	46.731371	-66.3   	-54.4     	55.35 	2221.06	4.8     	20.2         	114        	36848    	0.241567
2282      	151.5  	-54.4 	20    	11.4    	279   	11.3      	-1.8      	13799  	13771     	-113.573267	46.731352	-66.3   	-54.4     	55.31 	2221.77	4.8     	20.2         	114        	36860    	0.241406
2283      	151.4  	-54.4 	20    	11.3    	279   	11.2      	-1.7      	13804  	13776     	-113.573118	46.731344	-66.3   	-54.4     	55.27 	2222.48	4.8     	20.2         	114        	36872    	0.241245
2284      	151.3  	-54.5 	20    	11.2    	278   	11.1      	-1.6      	13809  	13781     	-113.572969	46.731346	-66.4   	-54.5     	55.23 	2223.25	5.0     	20.2         	114        	36883    	0.241084
2285      	151.2  	-54.5 	20    	11.1    	278   	11.0      	-1.6      	13814  	13786     	-113.572820	46.731348	-66.4   	-54.5     	55.19 	2223.99	5.0     	20.2         	114        	36895    	0.240923
2286      	151.1  	-54.5 	20    	11.1    	278   	11.0      	-1.5      	13819  	13791     	-113.572671	46.731350	-66.5   	-54.5     	55.15 	2224.74	5.0     	20.2         	114        	36906    	0.240762
2287      	151.0  	-54.5 	20    	11.0    	278   	10.9      	-1.5      	13824  	13796     	-113.572522	46.731352	-66.5   	-54.5     	55.11 	2225.48	5.0     	20.2         	114        	36917    	0.240598
2288      	150.8  	-54.6 	20    	10.9    	277   	10.8      	-1.4      	13829  	13801     	-113.572373	46.731355	-66.5   	-54.6     	55.07 	2226.24	5.0     	20.2         	114        	36929    	0.240433
2289      	150.7  	-54.6 	19    	10.8    	277   	10.7      	-1.3      	13834  	13806     	-113.572224	46.731357	-66.6   	-54.6     	55.03 	2226.98	5.0     	20.2         	114        	36940    	0.240261
2290      	150.6  	-54.6 	19    	10.7    	277   	10.6      	-1.2      	13839  	13811     	-113.572075	46.731359	-66.6   	-54.6     	54.98 	2227.72	5.0     	20.2         	114        	36952    	0.240084
2291      	150.5  	-54.6 	19    	10.8    	276   	10.7      	-1.2      	13844  	13816     	-113.571926	46.731361	-66.6   	-54.6     	54.94 	2228.48	5.0     	20.2         	114        	36963    	0.239907
2292      	150.4  	-54.6 	19    	10.8    	276   	10.7      	-1.1      	13849  	13821     	-113.571777	46.731363	-66.7   	-54.6     	54.89 	2229.22	5.0     	20.2         	114        	36974    	0.239729
2293      	150.3  	-54.6 	19    	10.9    	275   	10.9      	-1.0      	13854  	13826     	-113.571628	46.731365	-66.7   	-54.6     	54.85 	2229.96	5.0     	20.2         	114        	36986    	0.239552
2294      	150.1  	-54.6 	19    	10.9    	275   	10.9      	-0.9      	13859  	13831     	-113.571479	46.731368	-66.7   	-54.6     	54.80 	2230.71	5.0     	20.2         	114        	36997    	0.239375
2295      	150.0  	-54.6 	19    	10.9    	274   	10.9      	-0.8      	13864  	13836     	-113.571330	46.731370	-66.8   	-54.6     	54.76 	2231.46	5.0     	20.2         	114        	37009    	0.239198
2296      	149.9  	-54.6 	19    	11.0    	274   	11.0      	-0.8      	13869  	13841     	-113.571181	46.731372	-66.8   	-54.6     	54.72 	2232.20	5.0     	20.2         	114        	37020    	0.239022
2297      	149.8  	-54.6 	19    	11.0    	274   	11.0      	-0.7      	13874  	13846     	-113.571032	46.731374	-66.8   	-54.6     	54.67 	2232.95	5.0     	20.2         	114        	37031    	0.238845
2298      	149.7  	-54.7 	19    	11.1    	273   	11.1      	-0.6      	13879  	13851     	-113.570883	46.731376	-66.9   	-54.7     	54.63 	2233.69	5.0     	20.2         	114        	37043    	0.238668
2299      	149.5  	-54.7 	19    	11.1    	273   	11.1      	-0.5      	13884  	13856     	-113.570734	46.731379	-66.9   	-54.7     	54.58 	2234.43	5.0     	20.2         	114        	37054    	0.238492
2300      	149.4  	-54.7 	19    	11.2    	272   	11.2      	-0.5      	13889  	13861     	-113.570585	46.731381	-66.9   	-54.7     	54.54 	2235.17	5.0     	20.2         	114        	37066    	0.238316
2301      	149.3  	-54.7 	19    	11.2    	272   	11.2      	-0.4      	13895  	13866     	-113.570436	46.731383	-67.0   	-54.7     	54.49 	2235.93	5.0     	20.2         	114        	37077    	0.238138
2302      	149.2  	-54.7 	19    	11.3    	272   	11.3      	-0.3      	13900  	13871     	-113.570287	46.731385	-67.0   	-54.7     	54.44 	2236.66	5.0     	20.2         	114        	37088    	0.237920
2303      	149.1  	-54.6 	19    	11.3    	271   	11.3      	-0.2      	13905  	13876     	-113.570138	46.731387	-67.0   	-54.6     	54.39 	2237.39	5.0     	20.2         	114        	37100    	0.237703
2304      	149.0  	-54.6 	18    	11.4    	271   	11.4      	-0.1      	13910  	13881     	-113.569989	46.731389	-67.0   	-54.6     	54.33 	2238.14	5.0     	20.2         	114        	37111    	0.237485
2305      	148.8  	-54.6 	18    	11.5    	270   	11.5      	-0.1      	13915  	13886     	-113.569840	46.731392	-66.9   	-54.6     	54.28 	2238.87	5.0     	20.2         	114        	37123    	0.237268
2306      	148.7  	-54.5 	18    	11.5    	270   	11.5      	0.0       	13920  	13891     	-113.569691	46.731394	-66.9   	-54.5     	54.23 	2239.61	5.0     	20.2         	114        	37134    	0.237051
2307      	148.6  	-54.5 	18    	11.6    	270   	11.6      	0.1       	13925  	13896     	-113.569542	46.731396	-66.9   	-54.5     	54.18 	2240.35	5.0     	20.2         	114        	37145    	0.236834
2308      	148.5  	-54.5 	18    	11.6    	269   	11.6      	0.2       	13930  	13901     	-113.569393	46.731398	-66.9   	-54.5     	54.12 	2241.09	5.0     	20.2         	114        	37157    	0.236618
2309      	148.4  	-54.5 	18    	11.7    	269   	11.7      	0.3       	13935  	13906     	-113.569244	46.731400	-66.9   	-54.4     	54.07 	2241.82	5.0     	20.2         	114        	37168    	0.236402
2310      	148.3  	-54.4 	18    	11.7    	268   	11.7      	0.3       	13940  	13911     	-113.569095	46.731403	-66.9   	-54.4     	54.02 	2242.55	5.0     	20.2         	114        	37180    	0.236185
2311      	148.2  	-54.4 	18    	11.7    	268   	11.7      	0.4       	13945  	13916     	-113.568946	46.731405	-66.9   	-54.4     	53.97 	2243.30	5.0     	20.2         	114        	37191    	0.235973
2312      	148.0  	-54.4 	18    	11.7    	267   	11.7      	0.5       	13950  	13921     	-113.568797	46.731407	-66.9   	-54.4     	53.92 	2244.04	5.0     	20.3         	114        	37202    	0.235760
2313      	147.9  	-54.3 	18    	11.7    	267   	11.7      	0.6       	13955  	13926     	-113.568648	46.731409	-66.9   	-54.3     	53.86 	2244.77	5.0     	20.3         	114        	37214    	0.235548
2314      	147.8  	-54.3 	18    	11.7    	266   	11.7      	0.7       	13960  	13931     	-113.568499	46.731411	-66.9   	-54.3     	53.82 	2245.52	5.0     	20.3         	114        	37225    	0.235344
2315      	147.7  	-54.3 	18    	11.7    	266   	11.7      	0.8       	13965  	13936     	-113.568345	46.731419	-66.9   	-54.3     	53.77 	2246.23	4.8     	20.3         	114        	37237    	0.235151
2316      	147.6  	-54.3 	18    	11.7    	265   	11.7      	0.9       	13969  	13941     	-113.568181	46.731436	-66.9   	-54.3     	53.72 	2246.92	4.8     	20.3         	114        	37248    	0.234958
2317      	147.5  	-54.3 	18    	11.7    	265   	11.7      	1.0       	13974  	13945     	-113.568018	46.731454	-66.9   	-54.3     	53.68 	2247.63	4.8     	20.3         	114        	37260    	0.234771
2318      	147.4  	-54.3 	18    	11.7    	264   	11.6      	1.1       	13979  	13950     	-113.567855	46.731471	-66.9   	-54.3     	53.64 	2248.34	4.8     	20.3         	114        	37272    	0.234585
2319      	147.3  	-54.3 	18    	11.7    	264   	11.6      	1.2       	13984  	13955     	-113.567692	46.731489	-66.9   	-54.3     	53.59 	2249.03	4.8     	20.3         	114        	37283    	0.234399
2320      	147.1  	-54.2 	18    	11.7    	263   	11.6      	1.3       	13989  	13960     	-113.567529	46.731506	-66.9   	-54.2     	53.55 	2249.74	4.8     	20.3         	114        	37295    	0.234213
2321      	147.0  	-54.2 	18    	11.7    	263   	11.6      	1.4       	13993  	13964     	-113.567366	46.731523	-66.9   	-54.2     	53.51 	2250.44	4.8     	20.3         	114        	37306    	0.234027
2322      	146.9  	-54.2 	18    	11.7    	262   	11.6      	1.5       	13998  	13969     	-113.567203	46.731541	-66.9   	-54.2     	53.46 	2251.15	4.8     	20.3         	114        	37318    	0.233842
2323      	146.8  	-54.2 	18    	11.7    	262   	11.6      	1.6       	14003  	13974     	-113.567039	46.731558	-66.9   	-54.2     	53.42 	2251.86	4.8     	20.3         	114        	37330    	0.233656
2324      	146.7  	-54.2 	18    	11.7    	261   	11.6      	1.7       	14008  	13979     	-113.566876	46.731576	-66.9   	-54.2     	53.37 	2252.55	4.8     	20.3         	114        	37341    	0.233471
2325      	146.6  	-54.2 	18    	11.7    	261   	11.6      	1.8       	14012  	13983     	-113.566713	46.731593	-66.9   	-54.2     	53.33 	2253.26	4.8     	20.3         	114        	37353    	0.233286
2326      	146.5  	-54.2 	18    	11.7    	260   	11.5      	1.9       	14017  	13988     	-113.566550	46.731611	-66.9   	-54.2     	53.29 	2253.97	4.8     	20.3         	114        	37364    	0.233101
2327      	146.4  	-54.2 	18    	11.7    	260   	11.5      	2.0       	14022  	13993     	-113.566387	46.731628	-66.9   	-54.2     	53.25 	2254.68	4.8     	20.3         	114        	37376    	0.232953
2328      	146.3  	-54.2 	18    	11.7    	259   	11.5      	2.1       	14027  	13997     	-113.566224	46.731645	-67.0   	-54.2     	53.22 	2255.40	4.8     	20.3         	114        	37388    	0.232808
2329      	146.2  	-54.2 	18    	11.7    	259   	11.5      	2.2       	14031  	14002     	-113.566061	46.731663	-67.0   	-54.2     	53.19 	2256.10	4.8     	20.3         	114        	37399    	0.232664
2330      	146.1  	-54.3 	18    	11.7    	258   	11.5      	2.3       	14036  	14007     	-113.565897	46.731680	-67.0   	-54.3     	53.15 	2256.82	4.8     	20.3         	114        	37411    	0.232519
2331      	146.0  	-54.3 	18    	11.8    	259   	11.6      	2.3       	14041  	14012     	-113.565734	46.731698	-67.1   	-54.3     	53.12 	2257.54	4.8     	20.3         	114        	37422    	0.232374
2332      	145.8  	-54.3 	18    	11.9    	259   	11.7      	2.3       	14046  	14016     	-113.565571	46.731715	-67.1   	-54.3     	53.08 	2258.24	4.8     	20.3         	114        	37434    	0.232229
2333      	145.7  	-54.4 	17    	12.0    	259   	11.8      	2.2       	14050  	14021     	-113.565408	46.731732	-67.1   	-54.3     	53.05 	2258.96	4.8     	20.3         	114        	37446    	0.232085
2334      	145.6  	-54.4 	17    	12.1    	260   	11.9      	2.2       	14055  	14026     	-113.565245	46.731750	-67.2   	-54.4     	53.02 	2259.67	4.8     	20.3         	114        	37457    	0.231941
2335      	145.5  	-54.4 	17    	12.2    	260   	12.0      	2.1       	14060  	14031     	-113.565082	46.731767	-67.2   	-54.4     	52.98 	2260.39	4.8     	20.3         	114        	37469    	0.231796
2336      	145.4  	-54.4 	17    	12.2    	260   	12.0      	2.1       	14065  	14035     	-113.564919	46.731785	-67.2   	-54.4     	52.95 	2261.11	4.8     	20.3         	114        	37480    	0.231652
2337      	145.3  	-54.5 	17    	12.3    	260   	12.1      	2.0       	14069  	14040     	-113.564755	46.731802	-67.3   	-54.5     	52.92 	2261.81	4.8     	20.3         	114        	37492    	0.231507
2338      	145.2  	-54.5 	17    	12.4    	261   	12.2      	2.0       	14074  	14045     	-113.564592	46.731820	-67.3   	-54.5     	52.88 	2262.53	4.8     	20.3         	114        	37504    	0.231363
2339      	145.1  	-54.5 	17    	12.5    	261   	12.3      	2.0       	14079  	14050     	-113.564429	46.731837	-67.3   	-54.5     	52.84 	2263.25	4.8     	20.3         	114        	37515    	0.231205
2340      	145.0  	-54.5 	17    	12.6    	261   	12.5      	1.9       	14084  	14054     	-113.564266	46.731854	-67.3   	-54.5     	52.80 	2263.94	4.8     	20.3         	114        	37527    	0.231026
2341      	144.9  	-54.5 	17    	12.7    	262   	12.6      	1.9       	14089  	14059     	-113.564103	46.731872	-67.3   	-54.5     	52.76 	2264.66	4.8     	20.3         	114        	37539    	0.230847
2342      	144.8  	-54.5 	17    	12.8    	262   	12.7      	1.8       	14093  	14064     	-113.563940	46.731889	-67.3   	-54.5     	52.72 	2265.35	4.8     	20.3         	114        	37550    	0.230669
2343      	144.7  	-54.5 	17    	12.9    	262   	12.8      	1.8       	14098  	14069     	-113.563777	46.731907	-67.3   	-54.5     	52.68 	2266.06	4.8     	20.3         	114        	37562    	0.230490
2344      	144.6  	-54.5 	17    	12.9    	262   	12.8      	1.7       	14103  	14073     	-113.563608	46.731918	-67.3   	-54.5     	52.63 	2266.77	4.8     	20.3         	114        	37574    	0.230312
2345      	144.5  	-54.4 	17    	13.0    	263   	12.9      	1.7       	14108  	14078     	-113.563435	46.731923	-67.3   	-54.4     	52.59 	2267.47	4.8     	20.3         	114        	37587    	0.230134
2346      	144.3  	-54.4 	17    	13.1    	263   	13.0      	1.7       	14112  	14083     	-113.563261	46.731929	-67.4   	-54.4     	52.55 	2268.15	4.6     	20.3         	114        	37600    	0.229956
2347      	144.2  	-54.4 	17    	13.2    	263   	13.1      	1.6       	14117  	14087     	-113.563088	46.731934	-67.4   	-54.4     	52.50 	2268.83	4.5     	20.3         	114        	37612    	0.229786
2348      	144.1  	-54.4 	17    	13.3    	263   	13.2      	1.6       	14121  	14092     	-113.562914	46.731939	-67.4   	-54.4     	52.46 	2269.49	4.5     	20.3         	114        	37625    	0.229616
2349      	144.0  	-54.4 	17    	13.4    	263   	13.3      	1.5       	14126  	14096     	-113.562741	46.731945	-67.4   	-54.4     	52.42 	2270.16	4.5     	20.3         	114        	37638    	0.229446
2350      	143.9  	-54.4 	17    	13.5    	264   	13.4      	1.5       	14130  	14101     	-113.562568	46.731950	-67.4   	-54.4     	52.38 	2270.84	4.5     	20.3         	114        	37651    	0.229276
2351      	143.8  	-54.4 	17    	13.5    	264   	13.4      	1.4       	14135  	14105     	-113.562394	46.731956	-67.4   	-54.4     	52.34 	2271.50	4.5     	20.3         	114        	37663    	0.229106
2352      	143.7  	-54.4 	17    	13.5    	264   	13.4      	1.4       	14139  	14110     	-113.562221	46.731961	-67.4   	-54.4     	52.30 	2272.17	4.5     	20.3         	114        	37676    	0.228936
