Time [mm:ss]	T [°C]	U [%r H] 	Tu Cap [°C]
18:07.2     	14.87 	75.1     	15.91
18:08.1     	14.98 	76.0     	15.93
18:09.0     	14.99 	75.6     	15.95
18:10.0     	14.88 	73.9     	15.97
18:10.8     	14.77 	73.2     	15.98
18:11.7     	14.70 	73.1     	16.00
18:12.6     	14.66 	73.0     	16.01
18:13.6     	14.71 	74.3     	16.03
18:14.5     	14.82 	75.8     	16.04
18:15.4     	14.91 	76.9     	16.06
18:16.2     	15.11 	78.2     	16.08
18:17.2     	15.04 	76.1     	16.10
18:18.1     	14.87 	75.5     	16.11
18:18.9     	14.79 	74.6     	16.13
18:19.8     	14.76 	74.2     	16.14
18:20.7     	14.76 	74.2     	16.16
